id,package_name,app_name,rating,review,market
211,com.ifreetalk.ftalk,派派,neutral,基本还算好，就是里面的某些人有些欠揍，和他毫无瓜葛，突然间就来关你小黑屋，有毛病的人，又不去医院看看脑袋里面，是不是进水，二极管短路了，关我，害得我三张船贸易红包被抢。我在他家族群骂了两小时，最后还是一位善解人意的小姐姐出来和我好好开导，那位小姐姐和我一样也是打不过人家被关小黑屋，这款软件游戏，教导我们，有实力才能轻而易举干倒他。加油，强大了，去打败那些曾经打败你的人！！！！,Tencent
212,com.ifreetalk.ftalk,派派,positive,我觉得还可以，可以交友聊天，还可以收红包，钱虽然不多，但是也还挺有意思的,Tencent
213,com.ifreetalk.ftalk,派派,positive,好玩，可玩性高，还有红包。可聊天，可家族战。好多人都在玩。,Tencent
214,com.ifreetalk.ftalk,派派,positive,可玩性较强，上手快，重要的是新玩家可以红包提现,Tencent
215,com.ifreetalk.ftalk,派派,positive,来吧一起游戏，一起抢几分的红包,Tencent
216,com.ifreetalk.ftalk,派派,neutral,其他都还不错，活动给的红包，开出的金额能不能再高一些,Tencent
217,com.ifreetalk.ftalk,派派,positive,好玩的游戏，聊天交友刷红包，还有小姐姐互动,Tencent
218,com.ifreetalk.ftalk,派派,positive,玩的开心，还可以收红包,Tencent
219,com.ifreetalk.ftalk,派派,positive,派派其实挺好玩的，提现到微信红包很多，里边的农场很好玩，很复古，我就喜欢抓跟班，可以给你干活，有活动的时候跟小伙伴一起玩,Tencent
220,com.ifreetalk.ftalk,派派,positive,派派非常不错，既可以交友抢红包，还能一起友好的交流，而且还有新用户福利，全网最好的软件之一。,Tencent
221,com.ifreetalk.ftalk,派派,positive,开心交友收红包就在派派,Tencent
222,com.ifreetalk.ftalk,派派,positive,好玩又有趣，还有红包拿,Tencent
223,com.ifreetalk.ftalk,派派,positive,派派挺不错的可以边游戏，可以一边聊天。还能有现金红包,Tencent
224,com.ifreetalk.ftalk,派派,positive,交友红包全都有，经营策略双收获,Tencent
225,com.ifreetalk.ftalk,派派,positive,派派挺好玩的，我才玩几天就上瘾了，因为偷菜是80和90的回忆，里面还有很多好玩的，比如可以交友赚红包都挺好的,Tencent
226,com.ifreetalk.ftalk,派派,positive,很好玩，一开始提现不限制，现在每天可以提现1块钱，可以用红包养号,Tencent
227,com.ifreetalk.ftalk,派派,positive,出来混，总是要胖的！派派真的很不错，还有红包??拿。,Tencent
228,com.ifreetalk.ftalk,派派,positive,派派既能交友，又可以游戏，还可以种菜，还能领点小红包，内容丰富，休闲好游戏。,Tencent
229,com.ifreetalk.ftalk,派派,positive,很不错的游戏～交友，聊天，主要还能提现??，各种活动红包，可以搞起来～,Tencent
230,com.ifreetalk.ftalk,派派,positive,派派是通过朋友分享而接触的一个赚钱，游戏，聊天集一体的游戏娱乐软件。从6月26日开始玩到现在已经爱不释手了。种菜培育种子、头好友的菜（红包）·提高声望。运用点穴，禁言、胡言乱语、踢出家族等技能和好友们互动。心怡的海战和丰富的活动让你迫不及待提升战力，强化装备，获取神器，为得到彩色宝石用重铸石洗宝石。再加上家族红包战，红包护航，红包贸易等丰富的活动，让你在活动中结识更多好友。值得下载游玩的一款游戏娱乐软件。,Tencent
231,com.ifreetalk.ftalk,派派,positive,真好，交友收红包嘿嘿,Tencent
232,com.ifreetalk.ftalk,派派,positive,很完美的一个社交平台游戏  适合广大网友的热爱嘿嘿我联系是可以下来一起玩还有现金红包,Tencent
233,com.ifreetalk.ftalk,派派,positive,游戏很好玩 玩这个游戏我认识到很多朋友 每天并肩作战 每天也有红包 真的很不错 推荐,Tencent
234,com.ifreetalk.ftalk,派派,positive,挺好玩的，还能赚红包，找到负责人的族长，也很重要,Tencent
235,com.ifreetalk.ftalk,派派,positive,不错的游戏  可以聊天玩游戏 还有红包,Tencent
236,com.ifreetalk.ftalk,派派,negative,我得到红包多数都是空的，一问客服就说账号异常，我问过好多别人都没有过，为什么异常还能登录，我非常不理解,Tencent
237,com.ifreetalk.ftalk,派派,negative,游戏挺好玩，我就想知道账号异常是什么意思，为什么我一找客服就说我账号异常，中午12点能得6个红包就一个里有一分钱，其他5个什么都没有,Tencent
238,com.ifreetalk.ftalk,派派,positive,下载此款游戏已经一个月了，真的领红包，刚开始赚的挺多，到后期只能提1元，还得介绍朋友玩游戏赚的多。,Tencent
239,com.ifreetalk.ftalk,派派,positive,特别推荐，我每天一起床就收菜各种制作的零食衣服，提升自己的战力，里面还可以建房子，我很喜欢特别有趣，还可以交到很多朋友，领红包，红包可以提现，我现在就只玩这个游戏啦????,Tencent
240,com.ifreetalk.ftalk,派派,positive,派派很不错哦，每天打发时间再也不无聊了，还可以赚红包，小零食的钱有了，小伙伴也有了??,Tencent
241,com.ifreetalk.ftalk,派派,positive,很喜欢这款游戏交友！既可以交友还可以游戏，而且还有红包可以领取,Tencent
242,com.ifreetalk.ftalk,派派,positive,有红包还可以游戏,Tencent
243,com.ifreetalk.ftalk,派派,positive,玩了一段时间才发现拍拍的内容比想象中更丰富，不仅仅是偷红包这么简单。还可以和好友一起做各种任务，最重要的是能认识全国各地的朋友，比同类的交友软件更好认识知己！,Tencent
244,com.ifreetalk.ftalk,派派,negative,一天最多只能提现一元，我玩个红包游戏容易吗？,Tencent
245,com.ifreetalk.ftalk,派派,negative,为什么我的派派不能抢錢钱，读红包都是送金币????????太坑了,Tencent
246,com.ifreetalk.ftalk,派派,positive,软件很良心，红包随时可以提出来,Tencent
247,com.ifreetalk.ftalk,派派,positive,这个app玩的还可以，又可以交友又可以领红包，话费钱都不用自己掏腰包了,Tencent
248,com.ifreetalk.ftalk,派派,positive,闲暇时娱乐的小游戏，还可以得红包,Tencent
249,com.ifreetalk.ftalk,派派,positive,派派游戏种菜，海域收红包，玩游戏都很好，还能交到朋友，不错，点赞！,Tencent
250,com.ifreetalk.ftalk,派派,positive,挺不错的小游戏，还可以领红包，有时间的可以去试试,Tencent
251,com.ifreetalk.ftalk,派派,positive,集娱乐交友于一体，还能领红包是一款休闲娱乐的好游戏,Tencent
252,com.ifreetalk.ftalk,派派,negative,红包越来越小。,Tencent
253,com.ifreetalk.ftalk,派派,positive,既可以跟朋友一起玩，又能认识不同的好友，玩游戏的同时还能交朋友，还能提现现金红包，秒到账,Tencent
254,com.ifreetalk.ftalk,派派,positive,我是以前没有玩过游戏的，偶然发现了这款游戏，体验了一下就爱上了它，可以种菜，养动物，偷红包，定时的战争，还可以远征进级，都很有意思，还可以提现红包。休息时玩一下，可活跃头脑，真的是一款有意思的游戏！,Tencent
255,com.ifreetalk.ftalk,派派,positive,无聊的时候可以问问，一边交友一边领红包,Tencent
256,com.ifreetalk.ftalk,派派,negative,我就提了两块钱就卸了，玩得太累了，玩一天才两块钱，它有限制红包领取次数，种菜只有金币太坑了??,Tencent
257,com.ifreetalk.ftalk,派派,positive,派派可以聊天种菜贸易的一款交流游戏而且关键是还可以领红包,Tencent
258,com.ifreetalk.ftalk,派派,positive,很好玩  人很多 天天都有红包拿,Tencent
259,com.ifreetalk.ftalk,派派,positive,派派很不错，既可以领红包也可以交友，,Tencent
260,com.ifreetalk.ftalk,派派,positive,画面蛮好的打的红包还可提现买香烟瓜子 矿泉水,Tencent
261,com.ifreetalk.ftalk,派派,positive,很好玩的软件，可以聊天，还有小红包领,Tencent
262,com.ifreetalk.ftalk,派派,positive,派派，那原来是可以派船，掠夺，支援，贸易，赚金红包还可以提现。玩家福利很大。,Tencent
263,com.ifreetalk.ftalk,派派,positive,派派，原来是可以派船，掠夺，支援，贸易，打战，赚现金红包，新玩家还行。赞,Tencent
264,com.ifreetalk.ftalk,派派,positive,有红包，能提现，赞。,Tencent
265,com.ifreetalk.ftalk,派派,positive,一款好玩的交友游戏，还能红包提现。,Tencent
266,com.ifreetalk.ftalk,派派,negative,我想知道为什么我的家族红包领不了了？只剩下家族红包四个字，别的什么都没有。,Tencent
267,com.ifreetalk.ftalk,派派,positive,这是一款交友，娱乐游戏，还蛮好玩了，每天做任务，打架赚红包，买装备，不错,Tencent
268,com.ifreetalk.ftalk,派派,positive,派派这个软件真的不错，红包可以提现，还可以在里面找到志同道合的小伙伴真心赞……,Tencent
269,com.ifreetalk.ftalk,派派,negative,为什么没有红包了,Tencent
270,com.ifreetalk.ftalk,派派,positive,好玩，还能抢点红包充值！,Tencent
271,com.ifreetalk.ftalk,派派,positive,游戏好玩，还有红包收,Tencent
272,com.ifreetalk.ftalk,派派,positive,派派很不错啊，即可以交友又可以赚红包，虽然有些材料不容易获得，提升战力还是很开心的。,Tencent
273,com.ifreetalk.ftalk,派派,positive,真是太好玩，又可以领红包，又可以交友，满分！,Tencent
274,com.ifreetalk.ftalk,派派,positive,派派很好玩新人可以提现红包每天都有口令红包可以提现,Tencent
275,com.ifreetalk.ftalk,派派,positive,作为一个曾经的偷菜爱好者，看到派派真的很感动，有一种非常亲切的感觉。生活现在越来越忙碌了，很多简单的快乐都找不到了，有这样的应用真的很难得，而且可以把奖励变成现金，非常给力。,Tencent
276,com.ifreetalk.ftalk,派派,positive,比偷菜更刺激，毕竟这里都是真金白银啊~每天带带新人，红包也有不少。我邀请了几十个好友，组建了一个同城家族，比聊天软件更好玩。希望同城任务达成后大家都能拿到红包。,Tencent
277,com.ifreetalk.ftalk,派派,positive,玩了也有小半年了，真的不错，每天起床的第一件事就是收东西，生怕被人抢光，真的是有点当年偷菜的感觉了。虽然有些小难度，但抢到的红包确实可以提现，很棒。,Tencent
278,com.ifreetalk.ftalk,派派,positive,被同事拉过来玩的，一开始啥都不懂，现在玩的不亦乐乎。派派是我玩得最开心的社交软件，不但红包能提现，还能麦上聊天，斗技能，抢宝贝。让我在家族中遇到一堆的好伙伴~,Tencent
279,com.ifreetalk.ftalk,派派,negative,不知道怎么回事就出现了账号异常，然后种菜就没有红包了，问客服永远没有解决办法,Tencent
280,com.ifreetalk.ftalk,派派,negative,我好多天没有收到红包和花花了？不知道怎么回事？真的不想玩了？,Tencent
281,com.ifreetalk.ftalk,派派,negative,我就是不满意，那个弄红包的是不是玩不起？搞人心态不说还自动跳转让我们一不小心点到了要钱的。,Tencent
282,com.ifreetalk.ftalk,派派,negative,为什么我得不了红包,Tencent
283,com.ifreetalk.ftalk,派派,positive,我只玩过消消乐，五子棋，数独，第一次玩这派派这种游戏，有联盟，有家族，大家一起玩游戏，聊天，种菜，偷菜，抢红包，互动还是挺有意思的，而且还可以提现红包！,Tencent
284,com.ifreetalk.ftalk,派派,positive,是被朋友推荐玩的派派，因为看到每天休息时朋友都非常开心的抢红包，打联盟战很有意思，自己就忍不住也下载来玩，每天还有好多红包抢，还有好多朋友可以一起玩，还有绕口令红包，让自己的普通话说的越来越好，真的是很不错的游戏。,Tencent
285,com.ifreetalk.ftalk,派派,positive,接触派派最早是在18年，是无意间下载的游戏，当时就感觉这款游戏真心不错，还交到不少朋友??，后来因为工作的原因没时间做任务和朋友玩就退出游戏了，今年又发现了这款游戏新的玩法，每天还能抢不少红包，给儿子挣点零花钱买好吃的简直不要太爽??,Tencent
